Poster_Link,Series_Title,Released_Year,Genre,IMDB_Rating
,Maanaadu,2021,"Action, Adventure, Sci-Fi            ",7.8
,Lover,II 2022,"Drama, Romance            ",4.1
,Gulu Gulu,2022,Comedy,7
,Angrezi Medium,2020,"Comedy, Drama            ",7.3
,Aparajito,1956,Drama,7.9
,Evil Eye,II 2020,"Horror, Mystery, Thriller            ",8.6
,Singh Is Kinng,2008,"Action, Comedy, Crime            ",3.5
,Bheemla Nayak,2022,"Action, Drama, Thriller            ",4.6
,Nna Thaan Case Kodu,2022,"Crime, Drama            ",7.1
,Kahani Rubberband Ki,2022,"Comedy, Drama, Family            ",7
,Baar Baar Dekho,2016,"Action, Comedy, Drama            ",8
,OMG: Oh My God!,2012,"Comedy, Drama, Fantasy            ",3.2
,Manorama: Six Feet Under,2007,"Crime, Drama, Mystery            ",6.1
,Sadak 2,2020,"Action, Drama            ",1.6
,Bhaag Milkha Bhaag,2013,"Biography, Drama, Sport            ",7.5
,Secret Superstar,2017,"Drama, Music            ",7
,4 Years,2022,Romance,6.5
,Grahan,2021–,"Action, Drama, History            ",7.1
,Cartel,2021,"Action, Drama            ",7.9
,Golmaal: Fun Unlimited,2006,"Action, Comedy, Drama            ",6.8
,Theri,2016,"Action, Crime, Thriller            ",8.1
,Poochandi,2022,Thriller,8.1
,Sarabhai V/S Sarabhai,2004–2017,Comedy,6.7
,Chobbar,2022,Action,7.9
,Ghajini,2005,"Action, Drama, Mystery            ",8
,Skater Girl,2021,"Drama, Family, Sport            ",9.2
,Jodha Akbar,2013–2015,"Action, Drama, History            ",7.2
,The Priest,I 2021,"Horror, Mystery, Thriller            ",7.7
,Criminal Justice: Behind Closed Doors,2020–,"Crime, Drama, Mystery            ",7.4
,RadhaKrishn,2018–,"Drama, Romance            ",7.9
,Joji,2021,"Crime, Drama            ",3
,Prem,1995,"Action, Drama, Romance            ",3.9
,Salute,2022,"Action, Crime, Drama            ",6.1
,Crash Course,2022–,Drama,9.5
,Salaam Bombay!,1988,"Crime, Drama            ",8.9
,Rocky Aur Rani Ki Prem Kahani,2023,"Comedy, Drama, Romance            ",7.7
,Nayakan,1987,"Crime, Drama            ",7.1
,Besharam,2013,"Action, Comedy, Romance            ",7.2
,Indian Police Force,,Action,7.6
,Tandav,2021–,"Drama, Thriller            ",6.5
,The Disciple,2020,"Drama, Music            ",6
,Glitter,2021,Thriller,8.1
,Maqbool,2003,"Crime, Drama, Thriller            ",7.8
,Hungama 2,2021,"Comedy, Drama, Romance            ",7.1
,Gumrah,1993,"Action, Crime, Drama            ",6.9
,Kyunki Saas Bhi Kabhi Bahu Thi,2000–2008,"Comedy, Drama, Family            ",7.8
,Babe Bhangra Paunde Ne,2022,Comedy,7.3
,Hum Tum,2004,"Comedy, Drama, Romance            ",7.6
,Bhagam Bhag,2006,"Comedy, Drama, Mystery            ",6.7
,Mai,2022–,"Crime, Drama, Thriller            ",8
,Bhagyavidhaata,2009–2011,Drama,5.2
,Son Pari,2000–2001,"Drama, Family, Fantasy            ",7.9
,OMG 2,2022,"Comedy, Drama            ",5.3
,Abhay,2019–,"Crime, Thriller            ",5.7
,Evaru,2019,"Crime, Drama, Mystery            ",7.4
,Bob Biswas,2021,"Crime, Drama, Thriller            ",6.7
,Itna Karo Na Mujhe Pyaar,2014–2015,Drama,7.1
,Kuttey,2023,"Action, Crime, Thriller            ",6.3
,Arjun Reddy,2017,"Action, Drama, Romance            ",5.7
,Dada Lakhmi Chand,2022,Biography,6.3
,Phir Hera Pheri,2006,"Comedy, Crime            ",9.3
,Shyam Singha Roy,2021,"Drama, Romance            ",6.3
,Jaane Tu... Ya Jaane Na,2008,"Comedy, Drama, Romance            ",6.7
,Lakshya,2004,"Action, Drama, Romance            ",5.5
,PM Narendra Modi,2019,"Biography, Drama            ",5.5
,Tubelight,2017,"Drama, War            ",5.6
,Badrinath Ki Dulhania,2017,"Comedy, Drama, Romance            ",6.8
,Dr. 56,2022,Mystery,7.4
,RRR: Naatu Naatu,2021 Music Video,Music,6.7
,Avane Srimannarayana,2019,"Action, Adventure, Comedy            ",7.5
,Karthik Calling Karthik,2010,"Drama, Mystery, Romance            ",6.3
,NH10,2015,"Action, Crime, Drama            ",3.7
,London Files,2022–,"Action, Crime, Drama            ",3.8
,Baazaar,2018,"Crime, Drama, Thriller            ",6.1
,Kites,I 2010,"Action, Drama, Romance            ",5.6
,Kahaani,2012,"Mystery, Thriller            ",7.3
,Varalaru Mukkiyam,2022,"Comedy, Romance            ",7
,Anel Meley Panithuli,2022,Drama,3.2
,Pardes,1997,"Drama, Musical, Romance            ",7
,Jinnah,1998,"Biography, Drama, War            ",3.6
,Guns & Gulaabs,,"Comedy, Crime, Romance            ",6.7
,Karthikeya,2014,"Mystery, Thriller            ",7.4
,Bhavesh Joshi Superhero,2018,"Action, Crime, Drama            ",3.8
,Eternally Confused and Eager for Love,2022–,"Comedy, Romance            ",4.7
,Ship of Theseus,2012,Drama,6.9
,Class,,"Crime, Drama, Thriller            ",7.6
,Panipat,2019,"Action, Drama, History            ",8.3
,The Forgotten Army - Azaadi ke liye,2020,"Action, Drama, History            ",7
,Krrish 3,2013,"Action, Adventure, Sci-Fi            ",9.8
,Ki & Ka,2016,"Comedy, Romance            ",7.2
,Life in a Metro,2007,"Comedy, Drama, Romance            ",7.7
,Qismat 2,2021,"Drama, Romance            ",8.1
,Raajneeti,2010,"Crime, Drama, Thriller            ",6.3
,Spyder,2017,"Action, Crime, Thriller            ",7.1
,Desi Boyz,2011,"Comedy, Drama, Romance            ",7.7
,Jagga Jasoos,2017,"Action, Adventure, Comedy            ",7.9
,Banaras,2022,Romance,3
,Satellite Shankar,2019,"Action, Drama            ",5.7
,Chakravartin Ashoka Samrat,2015–2016,"Biography, History            ",5.7
,Gandu,2010,Drama,7.6
,Theerppu,2022,"Drama, Thriller            ",6.4
,Shabaash Mithu,2022,"Biography, Drama, Sport            ",8.6
,Hasee Toh Phasee,2014,"Comedy, Romance            ",7.4
,Boomi Enna Suthuthey,2022–,Thriller,6.9
,Yehh Jadu Hai Jinn Ka,2019–2020,"Drama, Fantasy, Romance            ",5.5
,Hum Aapke Hain Koun..!,1994,"Comedy, Drama, Musical            ",7.2
,Paheli,2005,"Comedy, Drama, Fantasy            ",6.7
,Great Grand Masti,2016,"Comedy, Drama, Fantasy            ",7.1
,Acharya,2022,"Action, Drama            ",7.1
,Kid vs. Kat,2008–2011,"Animation, Short, Action            ",8.5
,Sarkaru Vaari Paata,2022,"Action, Drama            ",6.3
,Naadi Dosh,2022,"Drama, Family, Romance            ",8.1
,Meenakshi Sundareshwar,2021,"Comedy, Romance            ",5.3
,Nasha,2013,"Drama, Thriller            ",7.1
,Kishmish,2022,"Comedy, Drama, Romance            ",6.8
,Shaandaar,2015,"Comedy, Drama, Romance            ",8.5
,Leelai,2012,"Comedy, Romance            ",7.8
,Bhool Bhulaiyaa,2007,"Comedy, Horror, Mystery            ",7.2
,Imlie,2020–,Drama,8.3
,The Warriorr,2022,"Action, Crime, Drama            ",5.6
,Kalagathalaivan,2022,"Action, Thriller            ",7.9
,Madras Cafe,2013,"Action, Drama, Thriller            ",7.7
,Zwigato,2022,Drama,7.6
,Dream Girl,III 2019,"Comedy, Romance            ",8
,Ovalley,2022,Thriller,5.8
,The Lift Boy,2019,"Comedy, Drama            ",6.1
,Kabhi Haan Kabhi Naa,1994,"Comedy, Drama, Music            ",8.4
,Udaan,2010,Drama,5.6
,Cocktail,2012,"Comedy, Drama, Romance            ",9.6
,Kaabil,2017,"Action, Crime, Drama            ",4.1
,Mayanagari - City of Dreams,2019–,"Crime, Mystery, Thriller            ",7.6
,Johnny Gaddaar,2007,"Crime, Drama, Mystery            ",4.5
,The Lost Ship,2023,"Action, History, Mystery            ",7.6
,Almost Pyaar with DJ Mohabbat,,"Drama, Romance            ",7.3
,Naked Nanga Nagnam,2020,"Short, Drama, Romance            ",7.2
,Ek Hazaaron Mein Meri Behna Hai,2011–2013,Drama,7.3
,Bandini,2009–2011,Drama,5
,The Railway Men,,null,6
,Raanjhanaa,2013,"Drama, Romance            ",7.1
,Nenevaru,2022,"Action, Romance, Thriller            ",4.5
,Hatim,2003–2004,"Action, Adventure, Fantasy            ",8.3
,Guzaarish,2010,"Drama, Romance            ",6.8
,Notebook,I 2019,"Drama, Romance            ",8.3
,Housefull,2010,"Comedy, Drama, Romance            ",4.9
,Lamhe,1991,"Drama, Musical, Romance            ",8
,Vedaat Maratha Veer Daudale Saat,,History,4.7
,Masaba Masaba,2020–,"Comedy, Drama            ",6.9
,Being Cyrus,2005,"Drama, Thriller            ",6.3
,Tu Zakhm Hai,2022–,Romance,5.2
,Sher Shivraj,2022,"Action, Drama, History            ",5.7
,Hum Saath-Saath Hain,1999,"Drama, Musical            ",5.8
,Hello Mini,2019–,Thriller,3.8
,Aashiqui 3,,"Drama, Music, Romance            ",5
,Baaghi,2016,"Action, Romance, Thriller            ",6.6
,Koi... Mil Gaya,2003,"Action, Drama, Romance            ",4.8
,Singham,2011,"Action, Crime, Drama            ",8.1
,Jersey,2019,"Drama, Sport            ",9.6
,Mr. India,1987,"Action, Comedy, Drama            ",8
,Jolly LLB 2,2017,"Comedy, Drama            ",6.8
,Mahanagar,1963,Drama,5.8
,Mia and Me: The Hero of Centopia,2022,"Animation, Adventure, Family            ",7.5
,Ishq Express,2022–,Romance,5.9
,Guru,2007,Drama,6.4
,The Broken News,2022–,Drama,9.4
,Company,2002,"Action, Crime, Drama            ",8.6
,Motichoor Chaknachoor,2019,"Comedy, Romance            ",5.8
,Kaduva,2022,"Action, Drama, Thriller            ",6.8
,Black Friday,2004,"Action, Crime, Drama            ",6.3
,Godse,2022,"Action, Thriller            ",6.4
,The Silence of Swastika,2021,"Documentary, History            ",5.6
,Befikre,2016,"Comedy, Drama, Romance            ",6.1
,Dil Hi Toh Hai,2018–,"Drama, Romance            ",7.4
,Yeh Hai Mohabbatein,2013–2019,Drama,4.9
,Ante Sundharaniki,2022,"Comedy, Romance            ",6
,Sye Raa Narasimha Reddy,2019,"Action, Adventure, Drama            ",7.4
,Hero Bhakti Hi Shakti Hai,2005–2007,"Action, Adventure, Drama            ",7.4
,Aravindha Sametha Veera Raghava,2018,"Action, Drama            ",2.1
,Leila,2019–,"Drama, Sci-Fi            ",5.3
,Darbar,2020,"Action, Crime, Thriller            ",7.3
,Wazir,I 2016,"Action, Crime, Drama            ",7.7
,Half Girlfriend,2017,"Drama, Romance            ",7.9
,Hiccups and Hookups,2021–,"Comedy, Drama            ",6.3
,C.I.D.,1998–2018,"Crime, Drama, Mystery            ",6.9
,Balraju,2022,"Action, Drama, Mystery            ",5.7
,Thoda Pyaar Thoda Magic,2008,"Comedy, Drama, Family            ",7.3
,Karnan,2021,"Action, Drama            ",7.7
,Ra.One,2011,"Action, Adventure, Sci-Fi            ",6.2
,Manmarziyaan,2018,"Comedy, Drama, Romance            ",5.6
,Haunted - 3D,2011,"Action, Fantasy, Horror            ",5
,OK Jaanu,2017,"Drama, Romance            ",6.1
,Simmba,2018,"Action, Crime, Drama            ",6.4
,Satyaprem Ki Katha,2023,"Drama, Musical, Romance            ",8
,Navarasa,2021–,Drama,6.6
,Kambakkht Ishq,2009,"Action, Comedy, Romance            ",7.4
,Legends of Oz: Dorothy's Return,2013,"Animation, Adventure, Family            ",6.7
,Vivah,2006,"Drama, Musical, Romance            ",3.6
,Dragonlance: Dragons of Autumn Twilight,2008 Video,"Animation, Action, Adventure            ",7.4
,Black,2005,Drama,6.5
,Panchatantram,2022,Drama,6.2
,Mukkabaaz,2017,"Action, Drama, Sport            ",5.3
,Rocky Handsome,2016,"Action, Crime, Drama            ",7.5
,Sarileru Neekevvaru,2020,"Action, Comedy, Drama            ",5.5
,Escaype Live,2022–,"Action, Drama, Thriller            ",8.3
,Mumbai Saga,2021,"Action, Crime            ",6.5
,Autorickshawkarante Bharya,2022,Drama,6.4
,Kisi ka Bhai Kisi Ki Jaan,,Action,8.2
,Anth the End,2022,"Mystery, Thriller            ",6.9
,Dude,2021–,"Drama, Mystery, Thriller            ",7.2
,Salaar,2023,"Action, Thriller            ",6.3
,Irul,2021,"Mystery, Thriller            ",5.3
,Comicstaan,2018–,Comedy,8
,Murder 2,2011,"Action, Crime, Drama            ",7.3
,Ajab Prem Ki Ghazab Kahani,2009,"Action, Comedy, Romance            ",7.8
,I Hate Luv Storys,2010,"Comedy, Drama, Romance            ",6.8
,The Intern,2022,"Comedy, Drama, Thriller            ",9.6
,Blank,II 2019,"Action, Thriller            ",6.7
,Shararat,2003–2006,"Comedy, Fantasy, Romance            ",5
,Housefull 3,2016,"Action, Comedy, Romance            ",3.1
,Couples Guest House,2020–,Romance,3.1
,Kitani Mohabbat Hai,2009–2011,Drama,7.4
,Dhund,1973,"Drama, Mystery, Thriller            ",8.4
,Baaghi 3,2020,"Action, Adventure, Thriller            ",5.9
,Housefull 2,2012,"Action, Comedy, Drama            ",6.9
,Kaagaz,2021,"Biography, Comedy, Drama            ",7.4
,Zila Sangrur,2021–,"Action, Crime            ",7.8
,Ankhon Dekhi,2013,"Comedy, Drama            ",7.8
,Hero,III 2019,"Action, Drama, Thriller            ",7.9
,Cash,2021,"Comedy, Drama            ",7.2
,Breakaway,2011,"Comedy, Drama, Sport            ",4.1
,Nail Polish,I 2021,Drama,5.2
,Samsara,2001,"Adventure, Drama, Romance            ",7.3
,Bachna Ae Haseeno,2008,"Comedy, Drama, Romance            ",5.6
,Gunjan Saxena: The Kargil Girl,2020,"Action, Biography, Drama            ",6.4
,Singh Is Bliing,2015,"Action, Comedy, Romance            ",8.3
,2,2018,"Action, Sci-Fi, Thriller            ",6.7
,Krrish,2006,"Action, Adventure, Sci-Fi            ",4.7
,The Gone Game,2020–2022,"Crime, Thriller            ",9
,Broken Wings,III,Drama,6.9
,Wanted,I 2009,"Action, Crime, Thriller            ",5.8
,Doctor,2021,"Action, Comedy, Crime            ",5.6
,Tamil Rockerz,2022–,"Action, Crime, Drama            ",5.7
,Koi Jaane Na,2021,Thriller,4.9
,Ek Nanad Ki Khushiyon Ki Chaabi... Meri Bhabhi,2013–2014,Drama,5.1
,Mishan Impossible,2022,"Action, Comedy, Drama            ",6.7
,Naam Shabana,2017,"Action, Drama, Thriller            ",7.7
,Aiyaary,2018,"Action, Drama, Thriller            ",4.2
,Jolly LLB,2013,"Comedy, Drama            ",7.8
,Boomika,2021,Horror,4
,Lucia,I 2013,"Drama, Sci-Fi, Thriller            ",1.8
,Typewriter,2019,"Horror, Mystery, Thriller            ",7.3
,B.A. Pass,2012,"Crime, Drama, Thriller            ",7.8
,Kaalangalil Aval Vasantham,2022,Romance,8
,Agneepath,2012,"Action, Crime, Drama            ",4.7
,Laal Kaptaan,2019,"Action, Adventure, Drama            ",7.6
,7 Khoon Maaf,2011,"Comedy, Drama, Mystery            ",9.2
,Class of 2020,2020–,Drama,7.5
,Ayyappanum Koshiyum,2020,"Action, Drama, Thriller            ",5.6
,Sarbjit,2016,"Biography, Drama            ",5.5
,Parinda,1989,"Action, Crime, Drama            ",7.5
,Fittrat,2019–,"Drama, Romance            ",7.8
,Gadar 2,,Action,6.2
,Aa Bhi Ja O Piya,2022,"Family, Romance            ",6.7
,Chakra,2021,"Action, Crime, Thriller            ",7.8
,Nympho: The Lust Story,2020,"Drama, Romance, Thriller            ",2.6
,Beast of Bangalore: Indian Predator,2022,"Documentary, Crime            ",7.4
,Miss Teacher,2016,Romance,8.3
,A Flying Jatt,2016,"Action, Adventure, Comedy            ",7.4
,Rangeela,1995,"Comedy, Drama, Musical            ",4.7
,Papanasam,2015,"Crime, Drama, Thriller            ",8.6
,Suraj Pe Mangal Bhari,2020,Comedy,7.5
,AK vs AK,2020,"Action, Comedy, Crime            ",7.3
,Monsoon Raaga,2022,"Drama, Romance            ",7.1
,Goodachari,2018,"Action, Thriller            ",7.2
,Ariyippu,2022,Drama,6.7
,Sonchiriya,2019,"Action, Crime, Drama            ",7.1
,Holiday,2014,"Action, Crime, Thriller            ",8.2
,Satyameva Jayate 2,2021,"Action, Crime, Drama            ",7.2
,Wonder Women,2022,Drama,7.9
,Mission Majnu,2023,"Action, Drama, Thriller            ",5.1
,Sangam,I 1964,"Drama, Musical, Romance            ",7.9
,Bang Bang,I 2014,"Action, Adventure, Comedy            ",7.5
,Gurgaon,2017,"Crime, Thriller            ",6.8
,Angoor,1982,Comedy,8.3
,Has Jhan Pagli Fas Jabe,2019,Romance,8.8
,Bodyguard,I 2011,"Action, Comedy, Drama            ",9.1
,Yeh Meri Family,2018,"Comedy, Drama, Family            ",6.9
,Call My Agent Bollywood,2021–,"Comedy, Drama            ",8.2
,The Black Prince,2017,"Drama, History            ",6.9
,Toofaan,2021,"Action, Drama, Sport            ",2.3
,Phool Aur Angaar,1993,"Action, Drama            ",6.2
,Baadshaho,2017,"Action, Adventure, Thriller            ",7.4
,Jinde Meriye,2020,"Action, Comedy, Romance            ",4.8
,Saroj Ka Rishta,2022,"Comedy, Drama, Romance            ",4.2
,Money Mafia,2021–,"Documentary, Crime            ",3.3
,Total Dhamaal,2019,"Action, Adventure, Comedy            ",7.1
,Gangaajal,2003,"Action, Crime, Drama            ",8.5
,Thugs of Hindostan,2018,"Action, Adventure            ",6.9
,Code Name: Tiranga,2022,"Action, Drama, Thriller            ",7.6
,Gupt: The Hidden Truth,1997,"Action, Crime, Mystery            ",5.9
,Kai po che!,2013,"Drama, Sport            ",5.1
,Manam,I 2014,"Comedy, Drama, Fantasy            ",6.1
,XXX: Uncensored,2018–2020,"Comedy, Drama, Romance            ",7.9
,Ramayan,2008–2009,"Adventure, Drama, Fantasy            ",8.3
,Sumit Sambhal Lega,2015–2016,Comedy,9.8
,Zanjeer,1973,"Action, Crime, Drama            ",7.1
,Naam,2022,Mystery,8.6
,CBI 5,2022,"Crime, Mystery, Thriller            ",7.7
,Kaathu Vaakula Rendu Kaadhal,2022,"Comedy, Drama, Romance            ",7.1
,Rashmi Rocket,2021,"Drama, Sport            ",6.4
,Kayamath,2007–2009,Drama,6.8
,Awara Paagal Deewana,2002,"Action, Comedy, Crime            ",6.6
,Kedarnath,2018,"Drama, Romance            ",7.2
,Vilangu,2022,"Drama, Mystery, Thriller            ",7.8
,Laxmii,2020,"Action, Comedy, Horror            ",6.6
,I,2015,"Action, Drama, Romance            ",7.4
,Anniyan,2005,"Action, Drama, Thriller            ",7.5
,Chachi 420,1997,"Comedy, Drama, Family            ",6.8
,Dil Bole Hadippa!,2009,"Comedy, Drama, Romance            ",5.7
,Chal Mera Putt 3,2021,Comedy,7.5
,Nannaku Prematho,2016,"Action, Drama, Thriller            ",8.2
,Heeramandi,,"Drama, History, Romance            ",7.9
,Dear Comrade,2019,"Action, Drama, Romance            ",8.2
,Luck by Chance,2009,Drama,5
,Eeb Allay Ooo!,2019,"Comedy, Drama            ",9.1
,Mujhse Shaadi Karogi,2004,"Comedy, Romance            ",7.3
,Blackmail,I 2018,"Comedy, Thriller            ",7.5
,Theeran Adhigaaram Ondru,2017,"Action, Crime, Thriller            ",6.8
,Naanum Rowdydhaan,2015,"Action, Comedy, Romance            ",8.1
,The Arbit Documentation of An Amphibian Hunt: Aavasavyuham,2022,Thriller,6.9
,Dishoom,2016,"Action, Adventure, Comedy            ",7.3
,Dil Se Di Dua... Saubhagyavati Bhava?,2011–2013,"Drama, Thriller            ",9.3
,Dum Laga Ke Haisha,2015,"Comedy, Drama, Romance            ",6.7
,Mary Kom,2014,"Action, Biography, Drama            ",5.8
,Satya,1998,"Action, Crime, Drama            ",6.9
,Chaal Jeevi Laiye,2019,Drama,6.4
,Aparajito,2022,Drama,6.8
,Chaman Bahaar,2020,"Comedy, Drama            ",4.4
,Kshanam,2016,"Mystery, Thriller            ",7.1
,Don,2022,"Comedy, Drama, Romance            ",4.5
,Boom,I 2003,"Crime, Thriller            ",6.6
,Bunty Aur Babli,2005,"Comedy, Crime, Drama            ",6.2
